scenario_id,area,layer,cosine_distance,l2_distance,relative_l2,control_norm,partner_norm
scenario_024,consumer,4,0.000417283209124375,0.8825137725611378,0.03026346825062975,29.161025605278194,29.412091335804476
scenario_024,consumer,5,0.00040176525194279833,1.030808963284729,0.029642432369137137,34.77477659215234,35.062574844099984
scenario_024,consumer,6,0.00038846998266806043,1.0997870898325035,0.028337141716792164,38.81079823872237,38.99439533769875
scenario_024,consumer,7,0.00047838450004344946,1.3402869757217322,0.03092815718772258,43.33549417725348,43.3192580800234
scenario_024,consumer,8,0.00043600037523827684,1.504175633139883,0.02952654734530588,50.943160253344566,50.916891437607184
scenario_024,consumer,9,0.00037977374366726657,1.5816877165788874,0.027792056008937954,56.91150435470535,57.09504967311568
scenario_024,consumer,10,0.0005991765113418923,2.167507641315397,0.03478098889081454,62.318746833786065,62.4947808518693
scenario_024,consumer,11,0.0008030792828211952,2.6330487073868114,0.04015018727865779,65.57998569502149,65.69482380154274
scenario_024,consumer,12,0.000904057258254598,2.952924684898703,0.0426885390404005,69.17371152252483,69.37920965747817
scenario_024,consumer,13,0.0009585765147788194,2.9792911670530606,0.043786540931159086,68.04125431458682,67.9070776683175
scenario_024,consumer,14,0.0010356485016884687,3.1413268089803985,0.04552460343657003,69.0028374076283,69.03522531088224
scenario_024,consumer,15,0.001059118495101985,3.618076364584385,0.04609154675222051,78.49761224188208,78.62678677573307
scenario_024,consumer,16,0.0011321532045467375,3.731397990885349,0.04760200213243061,78.38741699360577,78.16458511856976
scenario_024,consumer,17,0.0014072945880935217,4.556561998820443,0.05310223055935903,85.80735594010503,85.91745486750742
scenario_024,consumer,18,0.001779478648323174,5.251226419248613,0.059660131096829015,88.01902246453025,88.02801275945049
scenario_024,consumer,19,0.0018002213919725563,5.904608912587244,0.06004952407988443,98.32898766578546,98.44272432725451
scenario_024,consumer,20,0.001498996146049647,6.370967312127705,0.05477598754953398,116.30949248274955,116.38631721225427
scenario_024,consumer,21,0.0015379130763023552,7.406198254939688,0.05593933041287901,132.39697723007686,133.1818961393751
scenario_024,consumer,22,0.0015975311418027216,8.069447043543944,0.05652916729955158,142.7483798015888,142.7690849907802
